,frag_smiles
56438,CC[NH2+]C1CC[NH+]C(C)C1
56439,CCCc1nn(C)c(=O)o1
56440,Cn1ncc2c1C[CH]CC2
56441,C=C(C)N(C(C)=O)c1cccc(C)c1
56442,[CH]SC1N=CN=C2N=CN=C21
56443,Cc1c[nH]c[nH+]1
56444,[NH3+]C1(CC(=O)O)CCC1
56445,CN(C)c1ncccc1CN
56446,Nc1nc(N)c2nccnc2n1
56447,CC(C)(C)OC1CCCC(O)C1
56448,CC(=O)N1C(C)CCC1CN(C)C
56449,[NH2+]C1COc2c(O)cccc2C1
56450,CNP(=O)(OC)N(C)C
56451,[CH]C(C)(F)C1(C)CCC(=O)C=C1C
56452,CCCNCC(C)Br
56453,CCOC(=O)C(C#N)=C(N)S
56454,NNC(=O)c1cnccn1
56455,Cc1cc(C)c(CO)cn1
56456,Cc1c(C[NH+])cccc1[N+](=O)[O-]
56457,CC(S)C(O)CS
56458,[CH]C(=C)c1ccc(Br)cc1
56459,COC(=O)C1(C(C)=O)CCC1
56460,CN(S)c1ccc(O)cc1O
56461,CC=Cc1cc(C)cs1
56462,C[NH2+]CC1OC(C)C(O)C1O
56463,CC(C)OCCN
56464,CC1(S)CCC1
56465,CC1=CC(C)C(CN)C(C)C1
56466,CNc1ccc(O)cc1O
56467,NC(=O)c1c[nH]nc1S
56468,CC(C)(C)Oc1cc(O)ccc1C(N)=O
56469,[NH2+]Cc1c(F)cccc1Cl
56470,CC=NN1CCNCC1
56471,[CH]C([CH])C(=O)NNC(N)=S
56472,CCSC1=C(C#N)C(C)(C)[CH]C([O-])=N1
56473,CCc1csc(C(C)=O)c1
56474,COC(=O)C1=NN(C)C(C)(O)C1
56475,NC1CCN(CC(F)(F)F)C1
56476,CC(C)CN=C=S
56477,C=CCNC(=O)C(C)N
56478,CC(O)c1n[nH]c(=O)n1C
56479,CCN(CC)CCC(C)N
56480,[CH]C(C)(C)C(CC)C(C)C=O
56481,CCC(CC)SC(C)C(N)=O
56482,C=C(CS)C(=O)O
56483,COC(=O)C1[NH2+]C(C)C(=O)C1=O
56484,C[NH2+]Cc1nncn1C(C)C
56485,[CH]C1=CC(=C)C(N=C)C=C1
56486,[CH]CC1NC(=O)NC1=N
56487,Cc1cc(Cl)cc(F)c1NC
56488,[NH+]CC1(O)CCCNC1
56489,[CH][NH2+]C1CCCC(S(C)=O)C1
56490,CC[NH+](CC)CC(C)CN
56491,C=Cc1ccc([N+])cc1Cl
56492,[CH]CN(CC)C(=O)CO[CH]
56493,CC(O)CN1C(=O)CCCC1=O
56494,[NH2+]C1c2ccccc2CC1Cl
56495,CN(C)c1cncc(N)n1
56496,[CH]C(C)C1([NH+]([CH])C)C(=O)Nc2ccc(C)cc21
56497,CCCC(CC)[NH2+]C
56498,CC([NH+])c1ccc(O)cc1F
56499,CC(=N)C(C)=NN
56500,[CH]n1nc(C(=O)NC)cc1N
56501,CN(C)C(=O)c1cc[nH]n1
56502,CC(C)[NH+]1CCNC(=O)C1
56503,CC1CCCC(C(C)(C)C)C1
56504,[CH]C1=CC(S(=O)(=O)N(C)C)C=N1
56505,CC[NH2+]C(C(C)CC)C(C)(C)[NH+](C)C
56506,CC1=NC2C(C(N)=O)=CC=CC2=C1C
56507,[CH]c1ccc2c(c1)C(C)(C)C[CH]C2(C)C
56508,CCN(CC)C(C)(C)C(O)C(C)C
56509,COC(=O)c1nnnn1C(C)C
56510,Cc1nc(Cl)c(I)c(C2CC2)n1
56511,Cc1nnc(SC(C)C)s1
56512,[CH]C(=N)C(=O)C(C)N
56513,CC[NH+](C(C)C)C1(CC(=O)[O-])CCCCC1
56514,CCN(C)CC=C(C)C
56515,CNC(=O)c1c(C)ccc([N+])c1C
56516,CC(C)N(C)P
56517,[CH]C(=N)C(C#N)(c1ccccc1)C([CH])C
56518,[CH]CN(CC)c1nc(C)cs1
56519,Cc1cc2n(n1)CC(C)CO2
56520,[CH]C(=O)NC(CCC)CC(=O)O
56521,CC(C)C(=O)CCC(F)(F)F
56522,CC([NH+])c1ncc(F)c([O-])n1
56523,Nc1nccc(C(F)(F)F)c1I
56524,CNc1ccccc1C(=O)[O-]
56525,CN(S)c1cccc(N)c1
56526,Cn1cc(C(C)(C)C)cc1C#N
56527,[CH]C1C2C(C)=C(CO)C(C2(CC)CC)C1(O)C(C)C
56528,CC(C)(C)C1CCCC(S)C1
56529,CC(N)N1CCCC(C(N)=O)C1
56530,[CH]C(=C)C(=O)c1cccc([N+])c1
56531,C[NH2+]C1CC(C)[NH+](C)CC1C
56532,[CH]1CN2CCCCC2CO1
56533,CC1CC2CC[NH+]1CC2CN
56534,CCn1nc(C(=O)[O-])cc1C
56535,[CH][N+](C)(C)CC(N)=O
56536,N#Cc1cc(Cl)ccc1S(N)(=O)=O
56537,COc1ccc([N+])cc1C=C(C)S
56538,CC(=O)c1ccc(C)c2c(C)ccc(N)c12
56539,CCC(C(N)=O)C1CCCO1
56540,CCn1c(=O)ccc2ccccc21
56541,CCCN1CCOC1=O
56542,CCC1C(C)CCC(C(=O)[O-])[NH+]1C(C[NH+])C(C)C
56543,[CH]C1C(=O)N(CN)C(=O)C1C(C)C
56544,C[NH2+]C1CC(C)C[CH]C1C
56545,CC(N)COCC(F)(F)F
56546,[CH][NH+]=c1c(C(N)=O)cccc1=C
56547,CC(=O)c1sc(=[NH+])n(C)c1C
56548,[CH]n1nc(C)cc1C
56549,[CH]C(C)C(=C)C(=O)O
56550,OC1COC2C(NS)COC12
56551,CC1CC([NH+])CCN1C
56552,[CH]N(C)C(NN)SCC(N)=O
56553,[CH]C(O)C(C)(C)N1CCOCC1
56554,CCC([NH3+])(CCO)C(C)(C)C
56555,[CH][NH2+]C1CCN(C)CC1
56556,[CH]c1cc2ccccc2[nH]1
56557,CCC(SC(C)C(C)O)C(N)=O
56558,Cn1cc(C(=O)O)c(C(C)(C)C)n1
56559,NCC([O-])=NS
56560,CCn1c(C(C)C)nn(C)c1=S
56561,CC(N)C1NN=C(S)N1N
56562,C=Cc1c(F)cc(F)c(F)c1F
56563,[CH]C(N)c1c(F)cccc1F
56564,CCC(CC)OCCS
56565,COc1c(C)cc(S)cc1CO
56566,Cc1ccc(S(N)(=O)=O)c(Br)c1
56567,CCC(=O)N1CC(C)CC([NH3+])C1
56568,[CH]CC([O-])=NS(=O)(=O)C(C)C
56569,CN(S)Cc1nn(C)c(Cl)c1Cl
56570,CN(C(=O)C[NH+])C1CC1
56571,[CH]C1=C(NC)C(=O)CC(C)(C)C1
56572,[CH]c1cccc(=O)[nH]1
56573,[CH]C(C)([NH+])CC(=O)[O-]
56574,CNC(=O)C1CCCCC1C(=O)[O-]
56575,CC1(C(N)=O)CC[NH2+]C1
56576,Cc1nccc(C(C)N)[nH+]1
56577,CS(=O)(=O)Nc1cccc(N)c1
56578,CN=C1N=CN=CC1N
56579,CC([NH+])CN(C)C(=O)C[NH2+]
56580,[CH]C(C)[NH2+]C(C)CC(C)O
56581,Cc1nnsc1C(N)=O
56582,NCc1cc(Cl)ccc1O
56583,[CH]OCc1cccc(O)c1
56584,CCC(C[NH+])CC(=O)[O-]
56585,NC(=O)c1cc(Br)ccc1I
56586,[CH]C(=O)c1cnn(CC)c1
56587,[CH]C(C)C(CCCC)C(C)O
56588,C=C(C)CN1CC(C)OC(C)C1
56589,[CH]CC(=O)N(CC(C)C)C(C)CC
56590,CS(=O)(=O)c1cccc(Br)c1N
56591,CC[NH+](C(C)C)C1CSCC(C)(C)C1
56592,CCC(CC)(CC)CCN[NH3+]
56593,CC(C)n1c(N)[nH+]c2ccccc21
56594,CCCC(=O)OC
56595,C=C1COC(=O)C1=O
56596,CSc1nnc(Cl)c2ccccc12
56597,CNC(=O)CC[NH2+]C
56598,CC1Cc2ccncc2C1C
56599,CCC1(CC)C(C)=COc2n[nH]c(C)c21
56600,[CH]C(C)OC(=O)C(C)(CC)N(C)C
56601,NC(N)c1cccc2cccnc12
56602,COC(=O)C1CCCN(C)C1
56603,[CH]CN(CC)C(=O)C=CC
56604,CC(C)=Nc1cccc(C)c1
56605,CS(=O)(=O)c1ncccn1
56606,CC[NH+](C)CC(CN)OC
56607,[CH]CC(=NN)C(=O)OCC
56608,CC([NH3+])C1CCCC(C)C1
56609,C=c1sc2n(c1=O)C[NH+]CN=2
56610,CC=C(C)C[NH2+]C(C)(C)C
56611,CN=C1CCN(C)CC1C
56612,Cc1ccc(Cl)c(S(N)(=O)=O)c1
56613,CCC(CO)C(C)NC(N)=O
56614,[CH]c1ccc(C[NH2+]C)o1
56615,Cc1cnc2c(c1)CCCC2
56616,CCC(CC)(C[NH2+])c1cc(C)ccc1OC
56617,[CH]c1cc[n+]([O-])cc1[O-]
56618,O=[N+]([O-])c1cc(F)cc(S)c1
56619,COC1CC2C([CH]C1(C)O)C2(C)C
56620,CC(C(=N)O)N(C)C
56621,CC(C)Cc1nnc(N)s1
56622,CCC(C[NH3+])(C(C)S)N1CCCCC1
56623,NNS(=O)(=O)c1ccccc1Br
56624,[CH]N(C)C(=O)CC(C)C(C)(C)C
56625,Cn1ncc(C#N)c1N
56626,CCN(CC)C(=O)C(CC)C[NH3+]
56627,N=C(N)SC(C(N)=O)C(N)=O
56628,CC(C)(C)c1ccc(F)cc1
56629,C=C(C)C(C)(C)O
56630,N#CC1=C(N)NC(S)=C(C#N)C1
56631,CCC(C[NH+](C)CC)[NH+](C)C
56632,CC([NH2+])c1ccc(CC)s1
56633,CC(C)(C(=N)N)N1CCNCC1
56634,OCc1ccc(S)o1
56635,CCN1C(=O)C(N)(N)c2ccccc21
56636,CCONC
56637,CC(O)Cn1c(S(C)=O)n[nH]c1=O
56638,[CH]OC1(C=C)CN(C(C)(C)C)C(=O)C1[CH]
56639,C=C(C)C(C(=C)[N+])c1ccccc1
56640,CCCN(C(=O)CS)C(CC)CS
56641,CCC(c1cc(N)cc(C)n1)N(C)C
56642,C=CC([NH2+]C)C(C)(C)O
56643,CC([N+])=C([O-])C(N)=O
56644,NCCC(N)=O
56645,Oc1ccc(I)nc1Br
56646,CSc1cc(C)ccc1Cl
56647,[CH]N(C)CC(=O)N(C)C
56648,[CH]NC(=O)C(C(C)C)N(CC)S(C)(=O)=O
56649,O=[N+]([O-])c1ccc(O)c(NS)c1
56650,[CH][NH+](C)CCCN(C)C
56651,CCn1c(N)nn(C)c(=O)c1=O
56652,CC1C[NH2+]CCC1N(C)S
56653,[CH]OCc1ccccc1
56654,Cc1cc(Cl)cc(Cl)c1CN
56655,[CH]N1CCNC1=O
56656,[CH]N(C)C(C)C1CCCO1
56657,[CH]C(C)C1(C)CC(=C)C(=O)C=C1C
56658,[CH]C1CCCC(C(C)C(N)=O)C1O
56659,[CH]C(C)c1ccc([N+])cc1N
56660,CC(C)[NH2+]C1(C(=O)[O-])CCC([NH+])C1
56661,[CH]c1cccc(OC)c1C([CH])C
56662,COc1cc(P(N)(N)=O)ccc1O
56663,CCC(C(=O)NC(C)C)C(C)C
56664,[CH]C(O)COC(=O)C(C)(C)C
56665,Cc1ccc(C[NH3+])c(=O)[nH]1
56666,Cc1nn(C)c(C)c1C[NH+](C)C
56667,C=NCC(C)=O
56668,Nc1ccc(S)cc1F
56669,[CH]C([NH3+])c1cccc(Br)c1C
56670,CC12CCC(CC1C(N)=O)C(N)(O)C2
56671,CC(=O)N=C1C(=NN)C(=O)NN1C(C)=O
56672,CNc1cc(S(N)(=O)=O)ccc1F
56673,CC([NH3+])C(C)(C)C
56674,CCN(CC)c1ccccc1CO
56675,C=C(C)[N+](=C(C)C)c1ccccc1
56676,[CH]NC(=O)c1sc(N)cc1C
56677,COc1ccc(O)cc1CC(C)(N)N
56678,FC(F)Oc1cccnc1
56679,CCN(CC)c1[nH+]c(C)cc(C)c1C#N
56680,[CH]Oc1ccccc1S(=O)(=O)C(F)F
56681,CNC1(C(=O)O)CCCC1CCN
56682,[CH]c1ccc2c(c1)COC2
56683,[CH]c1ccc(OC)c(C(=O)OC)c1
56684,CC1=C2C(=C(N)OC2C)C(=O)N=N1
56685,CC([NH2+])c1cccc(C#N)c1
56686,[CH]c1c[nH]c(C)nc1=O
56687,CN(C)C1(C(=N)N)CCCS(=O)(=O)C1
56688,CC(C)SCCC(N)=O
56689,CCC(C)C(O)C(C)(CC)[NH+](C)C
56690,CCC(CS)NC(=O)OC
56691,CC(=[N+])c1ccc(F)cc1
56692,CC(=N)[N-]c1cccc(Cl)c1
56693,[CH]Nc1cc(Cl)ccc1C
56694,CN(C)C1CCC(=O)C1
56695,Cc1cc(C)nc(C(F)(F)F)n1
56696,[CH]C([NH2+])C(CC)(CCCC)[NH+](C)C
56697,CN(C)C(=O)c1cc(O)n(C)n1
56698,CNc1cc(S(C)(=O)=O)ccc1Cl
56699,CC(=O)N(N)C([CH])=O
56700,C#CCCNC
56701,CCc1nnc2ccc(O)nn12
56702,C=CC=CC
56703,Cc1nc(CC(C)N)sc1C
56704,OC1[CH]C2(O)CCC(N2)C1O
56705,CC(C)N(c1ncnc(O)c1[N+](=O)[O-])C(C)C
56706,CCC(O)(c1cc(F)ccc1C)C(C)S
56707,CC1CSCCN1
56708,CNCC1CCCS1(=O)=O
56709,[CH]C(=O)Nc1cc(C)ccc1NC
56710,Cc1ncno1
56711,[CH]C(=O)N1C[CH][NH+](C)CC1
56712,CC1CC(C)(C)CC(C)(O)C1
56713,CC=NCC(C)CC
56714,CC([NH2+])c1ccc(F)c(Cl)c1
56715,[CH]C(O)C(O)(CN)OC
56716,CCn1nc(C(=O)[O-])c(Br)c1C
56717,CCC(CN)(C(=O)[O-])C(C)[NH2+]
56718,Cc1cc(SC(C)C)n(C)n1
56719,[CH]c1ncnc(N)n1
56720,CC[NH+](CC)C1CCCC([NH2+])C1
56721,CC1(N)CCCCC1C(=O)O
56722,C=[NH+]CCC(C)SC
56723,CC(C)(C#N)CCCO
56724,CCC1NC(=O)CNC1C
56725,[CH]N(C)C(C)C(C)O
56726,c1ncc2c(n1)CCC2
56727,COC1CCCC1C
56728,Cc1ccc2c(c1)C(C)(C)C(C)N2C
56729,CCCC1(CC)CC(=O)NC(=O)C1CC
56730,[CH]S(=O)(=O)N(C(C)C)C1CCS(=O)(=O)C1
56731,CSC(F)=C(C)C
56732,CC(C)(C)C(c1ccccc1)C(C)(C)C
56733,CCCOCC(=N)N
56734,CCCC1(C)CC[NH2+]CC1CC
56735,[NH3+]Cc1ccc(S)c(F)c1
56736,CC(C)C(O)c1ccccc1F
56737,[CH]N1C(=O)CCC1C
56738,[CH]n1cnc2c(C)nn(C)c2c1=O
56739,CCc1cc(C(=O)O)c(=O)oc1C
56740,CCC(CN)c1cncc(C)n1
56741,C=C(C)CC([NH3+])CO
56742,CC(C)(F)C(=O)OCCN
56743,[CH]C(=O)C(C)CCOC
56744,COC1C[NH2+]CC1N
56745,[CH][NH+](C)C1COCC1C(=O)[O-]
56746,CC(=O)N(C(N)=S)c1cccc(Br)c1
56747,CCCN(C)C(=O)C(C)N
56748,NCN1C(=O)C(=O)c2ccccc21
56749,[O-]c1ncnc2ccc(Cl)cc12
56750,CC(N)C(=O)N1CCC(C)(C)C1
56751,CC(=O)N(C(C)C)C(C)C
56752,Cc1cnc(C(C)C)[nH]c1=O
56753,[CH]C(C)(N)C(=N)NC
56754,C[NH+]1CCCC2CCCC21
56755,CSc1cccc(C[NH+])c1
56756,CN(C)C(=O)c1cc(F)ccc1I
56757,[CH]c1c(C)oc(C(=O)NC)c1C
56758,CCn1c(C)nnc1C(C)NC
56759,[CH]N(C)C(=O)CN(C(C)=O)C(=S)S
56760,CCC(C)(C)NS
56761,CCCN(CC[NH+])C(=O)CS
56762,NC1CCCC(N)C1
56763,[CH][NH2+]CC(C)N(CC)CC
56764,[NH+]C1CCS(=O)CC1
56765,COc1cc(C)cc(C)c1OC
56766,C=C(C)C[N+](C)(C)C
56767,CCC([NH2+]CC(C)O)C(C)(C)C
56768,CN(C)C(=[NH+])N
56769,CN(C)CC1CC([O-])C1
56770,CCn1ccc(C(N)=O)n1
56771,CSC1CS(=O)(=O)CC1=NO
56772,[CH]c1ccnn1C
56773,CN1C(=O)N=C(N)C1(C)C
56774,CN(C)C(=O)C1CNCC(=O)N1
56775,CC(C)N(C)c1ncnc(O)c1[N+](=O)[O-]
56776,[CH]N1CCOC(C[NH+](C)C)C1
56777,COc1ccc(O)c(CO)c1
56778,[CH][NH2+]C(C)c1scnc1C
56779,CC(C)=CC(=O)NC(C)C
56780,[CH]OC(C(=O)NC(C)C)C([CH])O
56781,CCC(=O)N[NH+]=C(N)S
56782,Cc1[nH]nc(CN)c1C
56783,CC(C)=NNC(N)=O
56784,[CH]NC(CC)CC
56785,CC1OC(O)C(O)C(O)C1F
56786,[CH]c1cccc(Cl)c1
56787,COC(=O)N1CCOCC1
56788,Cc1ncc(F)cc1F
56789,CCC(CC)(CC)CNC(C)C
56790,[CH][NH2+]C1(C)CCS(=O)(=O)C1
56791,CC(=O)c1cc(Cl)c(C)cc1O
56792,CN(C)CN(C)C
56793,CC1=CCN(S)c2ccc(O)cc21
56794,CCC(CC)N(C)C(=O)C(C)N
56795,COc1cc(N)ncn1
56796,[CH]C(C)C(C)[NH2+]CC
56797,CCC(C)c1cccc(O)c1
56798,[CH]OC(=NN)c1cccc(Cl)c1
56799,CCOc1cc(C)cc(C)c1Br
56800,[CH]C(=O)N(C)CCC(=O)O
56801,CCC(CC)n1nnnc1C(=O)O
56802,[CH]c1cc(F)ccc1F
56803,[CH]Sc1ccnc(C)n1
56804,[CH]C(C)S(=O)c1cccc(F)c1
56805,O=c1ccn2c3c(cccc13)CC2
56806,CN1N=C(C(=O)O)CCC1=O
56807,C=NN1C(=S)N=NC1C
56808,[CH]N(C)C1(C[NH3+])C[CH]CCC1
56809,CCn1c(C)csc1=N
56810,CC(C)C(O)c1cc(F)cc(F)c1
56811,[CH]C[NH+](C[CH])CC(CC)CC
56812,CC([NH3+])c1ccc(O)cc1OC
56813,[CH]C(C)=NNC(=O)CC
56814,CCC1CC[CH]C([NH2+])C1
56815,CCC([NH2+]C)c1ccccc1Cl
56816,C=CC(O)C(C)(C)C
56817,NCCc1ccccn1
56818,SCC1(CS)CC1
56819,CNCc1ccccc1F
56820,[CH][NH+](C)CCC(CC)CC
56821,Cc1n[nH]cc1C(C)O
56822,NC(=O)c1cc([O-])no1
56823,COCCCC(C)(C)[NH3+]
56824,[CH]Nc1ncc(C)c(N[CH])n1
56825,Cc1nc(C(C)C)nn1C
56826,CSc1cccc(N)c1C
56827,Cc1nc(C)c(CC)c(NC)n1
56828,Cc1ccc(Cl)cc1C(N)=O
56829,CCC1(CC)CNC(C)(C)C[NH2+]1
56830,CCCN1C(=O)C(C)CCC1(C)C(C)[NH+]
56831,CCC(C)(C(C)N)[NH+]1CCCCC1
56832,CC(C)(O)C(Cl)c1cc(O)ccc1F
56833,[NH+]Cc1ncc(C(N)=O)s1
56834,CCN1CCOC2(O)C=CC(=O)C=C12
56835,[NH+]CC1Cc2ccccc21
56836,CC(C)(C)N(CCC(=O)[O-])C(N)=O
56837,NC(O)c1cccc(F)c1
56838,[CH]C([NH+])c1ccc(C)cc1
56839,CC(=O)c1cc(C[NH+])cs1
56840,C[NH2+]Cc1cc([N+])ccc1O
56841,CC(=NN)c1ccc(C)s1
56842,CC1C2C=CC(C(C)C)(CC2)C1C(N)=O
56843,[CH]C([CH])([NH3+])c1ccccc1
56844,C1CC2CCCC(C1)[NH2+]2
56845,CC[NH2+]C(C)CC(C)N
56846,CCc1ncnc([O-])c1CC[NH+]
56847,O=C1[CH]Sc2ccc(Cl)cc2N1
56848,CC(C)(O)C[NH+]1CCNC(=O)C1
56849,[CH]C(C)N(CC)CC(C)(C)C
56850,CNC(C(=O)OC)C(C)(C)O
56851,Cc1cc(C)c([O-])nn1
56852,COc1ccccc1C(SC)SC
56853,CN(C)CC(C)(C)S(C)(=O)=O
56854,CC(C)C1CCC([NH3+])C1
56855,C#CCC(C)(C)O
56856,C[NH2+]C(CO)CC(C)C
56857,Nc1ccc(C(=O)O)nn1
56858,Nc1ncc(Cl)cc1[N+](=O)[O-]
56859,[CH]C([NH3+])C1([NH+](C)C)CCCC(C)C1
56860,NC(=S)N1CCCC2CCCCC21
56861,COC(CN)C(=O)NC(C)(C)C
56862,C[NH2+]CCC(=O)[O-]
56863,[CH]C([NH3+])c1ccc(Br)cc1C
56864,Cc1cc(NC(N)=O)sc1C
56865,O=C(O)CC1CC[NH+]CC1
56866,CC(C)N1C[CH][NH2+]CC1C1CC1
56867,CN(C)C1(C[NH+])CCSc2ccccc21
56868,[CH]NCc1cccc(O)c1OC
56869,Cc1ncc(C(=O)O)s1
56870,CC(C)Nc1ncncc1N
56871,CCCS(=O)(=O)S
56872,[CH]C(=O)NNC(=O)CO
56873,Cc1cc(C)c2c(C)cc(C)nc2c1
56874,CN1CC(C(=N)[O-])CC1=O
56875,Cn1cc(CCO)nn1
56876,COC(=O)CC(C)SC
56877,[CH]c1ccn(CC(N)=O)c1
56878,[CH]S(=O)(=O)CC(C)C(=O)[O-]
56879,CCSC(C)C(=O)N(C)C
56880,CC(C)COCC[NH+]
56881,CCC([NH2+]C)C1CCCCC1
56882,Cc1cc(Br)c(C)cc1O
56883,Nc1ccc(F)cc1[N+](=O)[O-]
56884,Nc1ncc(C[NH2+])cc1Cl
56885,CCC1C(C)OCCN1C(=O)C(C)C
56886,CCC1=NNC(N)N1N
56887,Cc1cccc(OC(F)F)c1N(C)C
56888,CC(C)c1nn(C)cc1Br
56889,CCOc1c(CN)c(C)nn1C
56890,[CH]C(O)C1OC(CC)(CC)OC1O
56891,[CH]CCNC(=O)C=C
56892,CC(=O)N1CC(C)C(C[NH+])C12CCOCC2
56893,CN(C)CC[NH+](C)C
56894,Cc1cc(=O)c2ccc(Br)cc2o1
56895,NC(=O)CCCO
56896,CCC1=NC=NC(=O)C1
56897,[CH]N1CCOc2ccccc21
56898,[CH]OCC(=O)NS(N)(=O)=O
56899,CSCc1nnc(C)n1C(C)C
56900,CC1(O)CCC(C)C(C)C1
56901,Cc1c[nH+]cnc1N(C)C
56902,C[N-][NH+](C)C
56903,CS(=O)(=O)N1CCCC(C(N)=O)C1
56904,C=CC(=O)N1CCOCC1CC
56905,CN1CCOCC1C(N)=O
56906,CCC(C(N)=O)C(=O)N(CC)C(C)C
56907,O=C([O-])c1cc(S)ccc1Cl
56908,CN(C)C(C(=O)O)c1cc(F)cc(F)c1
56909,CC(C)C[NH+]1CCCCC1C(C)C
56910,[CH]C([NH3+])C(=O)NC
56911,CC1CC=CCC1
56912,Cc1ccncc1C(=O)N(C)C
56913,C=Nn1c(SC)nncc1=O
56914,CCc1ccc(C(C)O)o1
56915,CC(=O)NNC(=O)C(C)N
56916,CC(C)N(C)C1CCNCC1
56917,CC(C)CNC(=O)C(C)[NH2+]
56918,CNC(=O)C1CC1(C)C
56919,CCOC(=O)CNS
56920,O=C(O)C1C=CNCC1O
56921,CCC=C(C)C=C(C)C
56922,CCC(C)[NH2+]C(CC)(C[NH3+])C(C)(C)C
56923,[CH]N(C)CCCC
56924,[CH]C[NH+](CC=C(C)C)C(C)C
56925,COc1ccc(F)cc1CN(C)C
56926,O=c1ccoc(CO)c1
56927,CCC(C=CC(N)=O)CC
56928,CCC(CC)=NNC(C)=O
56929,[CH]C(=O)c1ccccc1Br
56930,FC(F)(F)C(F)(F)C(F)(F)C=CI
56931,[CH]CN(CC(C)O)C(=O)O
56932,[CH]NC(=O)N(C)CC[NH+]
56933,[CH]C[NH+](CC)CN(N=C)[N-]N
56934,CCC(CC)(CCC(C)C)C(C)C
56935,Cc1ccsc1
56936,N=C([O-])Cc1ccccc1
56937,CC(=N)c1cccc(F)c1
56938,CNCc1cccc[nH+]1
56939,CC=C(C)c1ccccc1
56940,[CH]Cc1c(Cl)ccc(OC)c1F
56941,[CH]SCc1ccnn1C
56942,[CH]Oc1ccc(Cl)cc1NC(C)=O
56943,C[NH+](C)Cn1cc(Cl)cn1
56944,CC1CCC2(C)C(CCC2([CH])O)C1CC
56945,CCC(CC)(C[NH2+])N(C)C
56946,CC1C[NH+]C(C)(C)CO1
56947,Nc1ncccc1I
56948,[CH]C(C)N(C)C1CSCC(C)(C)C1
56949,C[NH2+]CC1=NC(=O)CC([O-])=N1
56950,[CH]c1cc(F)c(Cl)cc1Cl
56951,C=CC(=O)C(=C)C
56952,COc1cc([N+](=O)[O-])ccc1C
56953,Cc1cc(C(=O)N(C)C)c(C#N)c(S)n1
56954,CC(C)C(O)C(C)C[NH3+]
56955,CC(S)C(=O)N1CCOCC1C
56956,Cc1cc(=O)oc2c(C[NH2+])c(O)ccc12
56957,CSCCC[NH+](C)C
56958,CSCC(C)(C)C(=O)[O-]
56959,CC1(C)CCCN(C(=O)C[NH+])C1
56960,CC(C)CNS(=O)(=O)N(C)C
56961,CNC(=S)NC(N=N)N=N
56962,Cc1ccc(C(=O)CO)s1
56963,CN=C1C([O-])=NC(=O)NC1N
56964,[CH]C(=O)N(CC=C(C)C)C(C)C
56965,CSc1ncncn1
56966,[CH]S(=O)(=O)c1ccccc1
56967,CCC(CBr)c1cccc(F)c1
56968,[CH]C=C(C=C)OCC(N)=O
56969,COC(OC)(C(C)=N)C(C)(C)Cl
56970,[CH]C(=O)N(CC)CC(C)CC
56971,CC[n+]1cccc(C)c1
56972,CCNC1=CN=NC(=O)C1Cl
56973,CC1COC[CH]C1[NH2+]
56974,CC(C)C(CN)c1ccnc(N)n1
56975,[CH]CCC(C)CC[NH2+]
56976,[CH]CC1(CC)CCN(C([CH])=O)C1
56977,COCC1CCC[NH+]1C(C)C
56978,CN1C[NH+]2CN(C)CC([N+])(C1)C2
56979,C=C([S-])NC
56980,Cc1ccc(C)c(NN)n1
56981,[CH]CN(CC)C1C(C)(C)C1(C)C
56982,[CH]C(=O)N(CC)C(C)(C)C
56983,[CH]C(=O)N1CC(O)CC1C[NH+](C)C
56984,CCCN(C(=O)C(C)C)C(CC)C(C)C
56985,CCN1C=C(C(N)=O)C=CC1=N
56986,CC(N)(O)c1ccc(Cl)cc1
56987,NNC(=O)C1CCOC1
56988,C=C(N)N(CC)CC(O)C(C)C
56989,CC1CN(C(N)=O)C(C)CO1
56990,CC(C)(C)C(c1ccccc1)C(C)(O)O
56991,CC1NC(=O)Cn2cccc21
56992,CCC1=C(C)[CH]C(C)=C(C)N1
56993,Cc1ccccc1C(=O)NN
56994,CC(=O)N(C)c1ncc(C)s1
56995,[CH]CN(CC)C(C[NH3+])CC(N)=O
56996,CC(=O)N(CC)CCCC
56997,[CH]NC(=O)c1cc(C)cc(S)c1
56998,CNc1sc(=N)[nH]c1C
56999,Cc1cc(C)n(C)c(=O)c1C(N)=O
57000,[CH]C(=O)C1CCC(C)CC1
57001,CC(C)C(C(N)=O)[NH+]1CCCCC1
57002,CNCC(=O)N=C(N)S
57003,[CH][NH+](C)CC[NH2+]C(C)C
57004,Cc1c(C)[nH]c2ccccc12
57005,CC(C)n1nccc1NC(N)=O
57006,CC1CC[N+](C)(C)CC1
57007,CCC(C[NH+])c1cc(O)ccc1OC
57008,CC(C)C(=O)C12CC3CC(C)(CC(C)(C3)C1)C2
57009,Cc1nc(C(C)[NH+])no1
57010,CCC(O)(CS)C(F)C(=O)[O-]
57011,CCN(CC)C(=O)C(C)CC
57012,C=CCNC(N)=S
57013,CN(C)CCC(=O)N[CH]
57014,CN(C)c1ccc([N+])nc1
57015,CCc1ccccc1N(C(C)=O)C(N)=S
57016,Cc1scnc1C(C)(C)C
57017,CCC(O)C(CC)CS
57018,C=Cc1cc(OC)ccc1Br
57019,[CH]C[NH+](C)C1CCCCC1
57020,[CH]CN(C[CH])C(=O)C(CC)CN
57021,C[NH+](C)C1CS(=O)(=O)CC1N
